f_wood,f_foamboard,spheres_s,spheres_m,spheres_l,cotton_s,cotton_m,cotton_l,jute_s,jute_m,jute_l,sand_s,sand_m,sand_l
55,12,26,16,17,6,7,7,6,7,6,10,15,7
55,12,26,14,17,6,7,7,6,7,6,11,15,7
55,12,26,13,18,6,7,7,6,0,6,12,15,7
55,12,26,11,18,6,7,7,6,6,6,12,15,7
55,12,26,11,19,6,7,7,6,6,6,12,15,7
55,12,26,12,19,6,7,7,6,6,6,11,15,6
55,12,25,11,20,6,7,7,6,6,6,11,15,6
55,12,25,11,20,6,7,7,6,6,6,10,15,6
55,12,24,11,21,6,7,7,6,6,6,10,15,6
55,12,24,11,21,6,7,7,6,6,6,10,15,6
55,12,24,11,21,6,7,7,6,6,6,10,15,6
55,12,23,11,21,0,7,7,6,6,6,10,15,6
55,12,23,11,21,6,7,7,6,6,6,9,15,6
55,12,22,11,21,6,7,7,6,6,6,9,15,6
55,12,22,12,19,6,7,7,6,6,6,9,15,6
55,12,21,12,18,6,7,7,6,6,6,9,15,6
55,12,20,13,17,6,7,7,6,6,6,9,14,6
55,12,19,13,16,6,7,7,6,6,6,9,14,6
55,12,18,14,15,6,7,7,6,6,6,9,14,6
55,12,17,14,14,6,7,7,6,6,6,9,13,6
55,12,16,15,13,6,7,7,6,6,6,8,12,6
55,12,15,14,12,6,7,7,6,6,6,0,12,6
55,12,14,14,11,6,7,7,0,6,6,8,12,6
55,12,13,13,11,6,7,7,6,6,6,7,11,6
55,12,12,12,11,6,7,7,6,6,0,7,10,6
55,12,11,11,10,6,7,7,6,6,6,7,9,6
55,12,11,10,10,6,7,7,6,6,6,7,9,6
55,12,11,9,10,6,7,7,6,6,6,7,8,6
55,12,10,9,10,6,7,7,6,6,6,8,9,6
55,12,10,8,11,6,7,7,6,6,6,8,10,6
55,12,10,7,11,6,7,7,6,6,6,9,11,6
55,12,10,7,11,6,0,7,6,6,6,9,11,7
55,12,10,8,11,6,7,7,6,6,6,9,11,8
55,12,10,8,10,6,7,0,6,6,6,10,11,9
55,12,10,8,11,6,7,7,6,6,6,10,11,10
55,12,10,8,11,6,7,7,6,6,6,10,11,12
55,0,10,9,12,6,7,7,6,6,6,9,11,13
55,12,10,10,12,6,7,7,6,6,6,9,11,14
55,12,10,9,12,6,7,7,6,6,6,8,9,15
55,12,10,9,11,6,7,7,6,6,6,8,8,16
55,12,10,9,11,6,7,7,7,6,6,7,8,17
55,12,10,9,10,6,7,7,7,6,6,7,7,18
0,12,11,9,9,6,7,7,7,6,6,6,6,17
55,12,11,9,9,6,7,7,7,6,6,6,6,17
55,12,11,9,8,6,7,7,7,6,6,6,6,16
55,12,11,10,8,6,7,7,8,6,6,6,6,16
55,12,11,10,7,6,7,7,8,6,6,6,6,15
55,12,12,10,6,6,7,7,8,6,6,6,6,15
55,12,11,10,6,6,7,7,8,6,6,6,6,14
55,12,11,11,6,6,7,7,8,6,6,6,6,14
55,12,11,12,6,6,7,7,8,6,6,6,6,13
55,12,10,12,7,6,7,7,8,6,6,6,7,13
55,12,10,13,7,6,7,7,8,6,6,6,7,0
55,12,10,13,0,6,7,7,8,0,6,6,7,13
55,12,9,13,7,6,7,7,8,6,6,6,0,13
55,11,0,12,7,6,7,7,8,6,6,6,7,13
55,11,9,11,7,6,7,7,8,6,6,6,8,13
55,11,9,10,8,6,7,7,8,6,6,6,8,14
55,10,9,10,8,6,7,7,8,6,6,6,8,13
55,10,9,9,8,6,7,7,8,6,6,6,8,13
55,10,9,8,9,6,7,7,8,6,6,6,8,14
55,9,9,7,9,6,7,7,8,6,6,6,8,14
55,9,9,6,10,0,7,7,8,6,6,6,8,15
55,9,9,6,11,6,7,7,8,6,6,6,8,15
55,9,9,6,11,6,7,7,8,6,6,6,8,16
55,9,9,6,12,6,7,7,8,6,6,6,8,16
55,9,9,0,12,6,7,7,8,6,6,6,8,16
55,9,9,7,13,6,7,7,8,6,6,6,8,16
55,9,9,7,13,6,7,7,8,6,6,6,8,17
55,9,9,8,14,6,7,7,8,6,6,6,8,18
55,9,9,8,14,6,7,7,8,6,6,6,8,18
55,9,10,8,15,6,7,7,8,6,6,6,8,18
55,9,10,9,15,6,7,7,8,6,6,6,8,18
55,9,11,9,15,6,7,7,8,6,6,6,8,18
55,9,11,10,15,6,7,7,8,6,6,6,8,18
55,9,11,10,15,6,7,7,0,6,0,6,8,18
55,9,12,10,15,6,7,7,8,6,6,6,8,18
55,9,12,10,16,6,7,7,8,6,6,7,8,18
55,9,13,10,17,6,7,7,8,6,6,7,8,18
55,9,13,11,18,6,7,7,8,6,6,7,8,18
55,9,13,13,19,6,7,7,8,6,6,8,8,18
55,9,13,15,20,6,7,7,8,6,6,8,8,18
55,9,13,17,21,6,0,7,8,6,6,9,8,18
55,9,14,17,22,6,7,7,8,6,6,0,8,18
55,9,14,17,23,6,7,0,8,6,6,10,8,18
55,9,15,17,25,6,7,7,8,6,6,10,8,18
55,9,15,18,25,6,7,7,8,6,6,10,8,17
55,9,15,18,26,6,7,7,8,6,6,10,8,16
55,9,16,18,26,6,7,7,8,6,6,10,8,15
55,9,16,17,26,6,7,7,8,6,6,10,8,15
55,0,17,15,27,6,7,7,8,6,6,11,8,14
55,9,15,14,27,6,7,7,8,6,6,11,8,13
55,9,14,13,27,6,7,7,8,6,6,10,8,12
0,9,13,13,28,6,7,7,8,6,6,10,8,11
55,9,12,14,26,6,7,7,8,6,6,10,8,10
55,9,11,14,25,6,7,7,8,6,6,10,8,10
55,9,10,15,24,6,7,7,8,6,6,10,8,11
55,9,9,17,23,6,7,7,8,6,6,10,7,11
55,9,8,18,21,6,7,7,8,6,6,10,7,12
55,9,7,19,19,6,7,7,8,6,6,10,7,12
55,9,6,21,17,6,7,7,8,6,6,10,7,12
55,9,6,21,15,6,7,7,8,6,6,10,7,13
55,9,6,22,13,6,7,7,8,6,6,10,7,13
55,9,7,23,11,6,7,7,8,6,6,11,7,14
55,9,7,22,11,6,7,7,8,0,6,12,7,14
55,9,7,21,11,6,7,7,8,6,6,13,7,14
55,9,7,20,11,6,7,7,8,6,6,15,7,14
55,9,7,18,11,6,7,7,8,6,6,16,0,14
55,9,7,17,13,6,7,7,8,6,6,17,7,13
55,9,7,16,14,6,7,7,8,6,6,19,7,12
55,9,7,16,15,6,7,7,8,6,6,20,7,11
55,9,8,15,16,6,7,7,8,6,6,21,7,10
55,9,8,15,17,6,7,7,8,6,6,23,7,10
55,9,9,14,18,0,7,7,8,6,6,23,7,9
55,9,9,15,18,6,7,7,7,6,6,23,7,8
55,9,9,15,18,6,7,7,7,6,6,23,7,7
55,9,10,16,17,6,7,7,7,6,6,23,7,6
55,9,10,16,17,6,7,7,7,6,6,23,7,6
55,9,11,17,16,6,7,7,7,6,6,21,7,6
55,9,11,16,15,6,7,7,7,6,6,20,7,6
55,9,11,15,13,6,7,7,7,6,6,19,7,6
55,9,11,15,12,6,7,7,7,6,6,18,8,6
55,9,11,14,11,6,7,7,7,6,6,17,8,6
55,9,11,15,9,6,7,7,7,6,6,17,9,6
55,9,10,16,9,6,7,7,7,6,6,15,9,6
55,9,10,16,9,6,7,7,7,6,6,13,9,6
